486.9146434503901,675.72072187792,393.5520944148833,4688.440555337601,4387877.2836318575,493.00765833506125,520.6121021123449,356.7303323787296,23178.610849952172,763.0310672288359
294.3470484324047,561.4625398358883,997416.002140944,387.6567444774357,747.0284485894858,234.9865032617404,283.60513155689813,304.471182447661,310.00806639645566,16852.085371695353
5289.034794916533,900.198435921494,342.12942871127586,4046.9516043505096,84395.21066828695,16874.05393373677,900.4772505963612,1388577.3105402617,501.7096199992206,212.63199027430431
1035480.4326737155,215.4374113750062,728.2690043367041,2914.7244690279476,1265018.0212835663,2972120.931000402,1946.449305059745,274.75150578053723,430.02659811407017,2467.315036644321
244.83543840250113,541.5401107734111,238.90559954372512,849520.0887470909,400.08218318900856,218.58568139745043,321.42862446434685,279.8697390101139,306.96799008750617,786.028243959291
6190.61459970738,1054.7146923297773,880.0233416863762,518.0709637751521,370915.0058297321,877580.2969116342,269.5459020319537,300.33476417041794,674663.7928657266,460.64874967039805
305.97705887283064,2223.5262659521595,301.7123377051167,277.64296220248974,526.9623537315089,193.8513912300172,104072.06424605726,275.9345070390265,244.67564602212062,230.88618832386237
8249.677566635026,229.63619701301172,564.8082728057628,1500696.8901171777,239.56285396821661,339.4620685594104,187.72002788039728,359.4953459633767,456.9159212781557,382.5040367600681
596844.7542555133,224457.77745590694,3838.3459862256045,862.3464615200899,238.6309675624328,416.3621773645782,384.6717866298783,229.4210415485493,445096.4625921758,459.00320429336074
256.67360676559787,380.6160938046069,303.79946190133035,2677405.7691666097,1067.3966210245192,3176.700152417555,227.8038327736936,312.20904725944456,1.7140332411184616E7,229.08130404896164
236.48194451806654,4612.197842913546,1609217.7252001737,926.535851720058,274.60922302438496,220.34152803383608,1481.1012149538246,275.3185300172005,241.24434849400586,726.9298075053564
1185.3524569233139,3046.1436731434887,263.80000129767285,371149.59708159824,5677.652845006586,1957.6349705914765,585.7469138055303,233.24825317492093,2545261.0111894687,424.8894248076343
