7525.291594206314,3950.1448453852795,6903.920346571693,4340.387506621256,1204.6897629704918,2333.5969013181543,4431.49993077974,2130.4219990722063,3784.4420289873024,1293.015183965932
9824.521862015605,3088.9522629823705,9673.974324658113,1483.5871183322313,2020.5499888226568,1934.114852926882,1955.49188424804,8413.88413239672,2549.216288096258,2328.714551711335
2111.805868023686,1759.301444506097,1819.9623789898212,10148.159581037235,1485.2841348211268,1373.6347390631622,1719.3255957908398,1680.2539496082843,1815.3896898086093,1549.111886318818
2089.281312299393,2583.693123686895,1813.4720687743154,1529.5514245129907,1715.4460465054105,2019.1704553030713,4456.969259480222,1523.2769108098046,1677.6118940500207,1682.542735156293
1440.4919227037637,7081.90646895608,2386.4470199714847,1516.2848458050703,1899.84091187097,1520.4696459382892,1459.6447913361992,3831.809485602131,1724.5191262028582,2064.6368840110117
1848.7821523048988,1749.7380129439484,2478.650822358769,1606.9450623700657,1531.9037454699971,1293.9810412501613,1477.0561718062554,1665.1866537878896,1900.0901000224846,1508.2392364326647
1308.840351607255,1428.636196623997,1540.2731778828008,1625.4804581928224,1598.2442570990202,1787.266460733328,1465.3784838564145,1405.5699948136535,1297.540131655388,1549.3337335159893
1422.3624374927815,1614.217498973542,1462.885572953181,1454.218447635394,1583.1703205030697,1553.2819003523189,1438.0632120292223,1692.767767769643,1434.8227347726381,1510.9370211559806
1461.6321961136262,1482.134305362308,1463.8403892459205,1494.9476868646098,1778.524686189694,2230.415756950802,1447.8423225176412,1848.0582949466782,1553.1894469494698,1483.0501917558422
1376.0209407738892,1563.6447777934245,1571.5194112212507,2211.5498578773154,1608.2396334418358,1467.9214164421523,1571.3088546348429,1503.4689484383118,1609.672993850107,1900.6318779207722
1539.46265944676,1398.6918772863496,1779.3040921705885,1348.4953513711464,1647.8682007318641,1312.2580298164173,1481.1214272867762,1356.6307294117837,1416.6543606656082,1567.7647573628221
1552.114369740564,1547.860410973589,1557.859489622336,1309.651075652567,1363.7282832099495,1481.0487909913327,1548.567676008866,1601.1450787765107,1574.5372896914198,1525.5424803530198
