273.0836047026165,195.4997729967233,305.1877245679085,159.3000470683653,261.58839041142704,179.57769097637637,193.7519793811354,217.65575692939223,212.19974334887993,243.45259130499045
213.05266950645907,235.6636886622687,169.91571839570545,213.2646574827695,206.29644893989035,164.80497688367097,360.8595934763424,185.4683985743749,169.29725091671426,196.73618411550396
163.83168745659728,253.98343471715552,180.07043448442238,237.8054695067235,164.53364902790818,256.19458303257676,229.96492695664506,206.96437365140525,210.11005710283348,239.32431337173426
131.02491677932744,161.23137687960133,168.37224199148747,150.89343276252472,153.58948456554126,185.69590975213566,142.07914997435074,164.66541334149642,125.85811851056535,159.90752419427966
142.92970679591346,210.0171558237535,6065.030798663991,185.2668654851622,302.85084172464457,260.35009243766746,123.65739119828798,258.0016197414089,162.5686396235561,219.46083186841784
158.4512733567664,158.38446334904492,262.9251218189629,137.32338198185624,174.45692367172293,176.7072639323407,138.60552732864718,134.67021814727403,119.17294981983238,123.7718418992269
142.9534526104906,221.8959582532134,137.52074209916077,199.96603436089325,141.84695637918077,216.6991241388903,161.65429144635732,186.9940593928339,212.23915271034963,190.10602845646386
136.2230104732606,677191.2198434889,165.6387096616589,125.54176153837125,126.71804360659252,133.37879931298914,133.5520990046578,142.0085199170526,142.50015583391095,131.84134338889237
354.431625653945,237.07234507370814,165.3442696407909,208.34539431537624,153.1574243514365,175.79691031714933,127.93885037879004,189.58604525177498,142.58653137859972,193.87253767385204
186.07352488397947,190.76010287062448,155.09054089904774,588292.796479889,145.33433309654018,256.3767450929503,176.63654770234717,152.36524593801946,160.84345264550004,144.43454073148422
157.29662565222444,202.41019102324503,184.59279741268153,175.94191994629608,126.28186085124008,185.49339655415108,205.54461443267033,328.2828542324805,156.52637996699391,190.09891579528545
1847454.7062903023,188.12183094762995,171.87674018504174,154.86401908581183,167.8631807035238,143.27877404047095,132.9942047773627,153.54826032034595,280.91589003672647,131.08499277422547
