25012.07711771105,2569.950398563833,2789.298976120471,3224.9556482411626,8961.753855597208,4251.745057235955,4843.906523902981,3857.9880634635447,4433.707518074449,4273.026259752132
2934.5541867818,3052.8822783172877,2935.4998163053933,4038.8691621882926,3088.9403333496557,5198.984064647355,2801.6913233622704,2941.2761071913696,6563.968399157038,12215.190939313408
2819.189080321837,8463.19795279036,2771.26210717633,4228.9561970807645,2901.8332188315767,2808.00981280695,8381.295155594817,4902.241103342975,3444.8959033370893,5961.944386505559
2771.7036407510027,2695.5591838544337,3019.9319851776468,3214.44727783246,3875.043013047238,10800.354514420525,14917.490267815103,2900.900990507101,2721.1282261139563,3095.5361533704827
21939.52985940688,3651.4352406406665,2786.917982758459,4184.38465063584,2813.036230629564,6425.632237002793,4985.258257565096,8230.3934161517,2928.0295321212966,3322.359872907046
2845.17641008729,2824.0168302052184,3194.7264963397797,2772.675176764681,3188.6057910485483,3136.8700732095213,7221.113091850006,2717.18566551214,3064.9363566352545,2902.478630554188
2971.926791733766,2775.716464705641,2795.0747184103634,2872.005076243808,2538.14745456621,3432.462245808339,2843.584471456532,3117.110152947956,2615.7388849919575,2547.3185136345414
2757.9129837861637,2845.761860455774,2595.1697147849277,3084.3133968195693,2809.574415596186,3411.509130495218,3078.5662400158076,3365.164738567602,2832.649075457729,2748.466641358194
2707.255467002088,3010.0533526544978,2759.1149483413224,2683.5967137120956,3451.4074590269297,2779.4389250101694,2659.120307796734,2881.284502465528,3920.9627150473398,3039.586760212941
3140.906263644808,2721.9447275947678,3493.4744447118646,2610.1461046818076,2893.378112928218,2647.9045442640167,3001.9612918800867,2619.382718718472,3522.078697578152,2669.4611519575888
2706.251721980723,2665.187073486462,2957.136033432572,2645.725085437796,3130.023859278087,2687.6425748657907,2765.3735260784424,2963.646687584214,2938.845615313712,2782.851341561999
2839.725948742006,2667.681376022526,4498.518766296024,2857.8650517084807,3090.7219085511288,2855.436450012682,2802.013292343484,2695.6530480081788,2672.691533912793,3006.749747066704
